Review ID,Product,Review,Rating,Word Count,Character Count,Average Word Length,Sentence Count,Exclamation Count,Question Count,Title Word Count,Positive Score,Negative Score,Sentiment
R05012,Gaming Keyboard,It is overpriced for the features offered. The build quality feels cheap. The battery drains very quickly.,1,17,106,5,3,0,0,3,0.42,0.0,positive
R05013,Office Chair,It stopped working after a few days. I would not recommend this product. The battery drains very quickly.,1,18,105,4,3,0,0,3,0.12,0.0,positive
R05014,Office Chair,The build quality feels cheap. It stopped working after a few days. The design is bulky and uncomfortable.,2,18,106,4,3,0,0,3,0.0,0.1,negative
R05015,Smart Watch,It is overpriced for the features offered. The battery drains very quickly. Setup instructions were confusing.,2,16,110,5,3,0,0,3,0.07,0.0,positive
R05016,Smart Watch,The quality is acceptable for the price. The features are adequate for daily use. It meets basic requirements.,3,18,110,5,3,0,0,3,0.11,0.0,positive
R05017,Wireless Mouse,Performance has been smooth every day. The design is sleek and modern. Setup was quick and easy.,5,17,96,4,3,0,0,3,0.34,0.0,positive
R05018,Wireless Mouse,The product is okay overall. It has both strengths and weaknesses. The features are adequate for daily use.,3,18,107,5,3,0,0,3,0.21,0.0,positive
R05019,USB-C Hub,The design is bulky and uncomfortable. Performance is slower than expected. It is overpriced for the features offered.,1,18,118,5,3,0,0,3,0.0,0.3,negative
R05020,USB-C Hub,It stopped working after a few days. It is overpriced for the features offered. The design is bulky and uncomfortable.,1,20,118,4,3,0,0,3,0.0,0.35,negative
R05021,Office Chair,I would definitely recommend this product. Performance has been smooth every day. Customer support was helpful.,5,16,111,6,3,0,0,3,0.2,0.0,positive
R05022,Desk Lamp,The build quality is excellent. It works exactly as advertised. I would definitely recommend this product.,5,16,106,5,3,0,0,3,0.42,0.0,positive
R05023,Office Chair,The build quality feels cheap. It stopped working after a few days. The design is bulky and uncomfortable.,2,18,106,4,3,0,0,3,0.0,0.1,negative
R05024,Gaming Keyboard,Performance has been smooth every day. Setup was quick and easy. The design is sleek and modern.,4,17,96,4,3,0,0,3,0.34,0.0,positive
R05025,Coffee Maker,Delivery was fast and the packaging was secure. The battery life exceeded my expectations. I would definitely recommend this product.,5,20,133,5,3,0,0,3,0.2,0.0,positive
R05026,Gaming Keyboard,Nothing particularly stands out. The features are adequate for daily use. The quality is acceptable for the price.,3,18,114,5,3,0,0,3,0.17,0.0,positive
R05027,Desk Lamp,The value for money is impressive. I would definitely recommend this product. Customer support was helpful.,5,16,107,5,3,0,0,3,0.5,0.0,positive
R05028,Laptop Stand,The packaging was average. It serves its intended purpose. It meets basic requirements.,3,13,87,5,3,0,0,3,0.0,0.07,negative
R05029,Power Bank,It works exactly as advertised. Setup was quick and easy. Performance has been smooth every day.,4,16,96,5,3,0,0,3,0.35,0.0,positive
R05030,Laptop Stand,Setup instructions were confusing. It is overpriced for the features offered. Performance is slower than expected.,1,16,114,6,3,0,0,3,0.0,0.2,negative
R05031,Gaming Keyboard,It is easy to use after some practice. It has both strengths and weaknesses. The packaging was average.,3,18,103,4,3,0,0,3,0.14,0.0,positive
R05032,Gaming Keyboard,Performance has been smooth every day. The design is sleek and modern. The battery life exceeded my expectations.,4,18,113,5,3,0,0,3,0.3,0.0,positive
R05033,Laptop Stand,The value for money is impressive. Customer support was helpful. The battery life exceeded my expectations.,4,16,107,5,3,0,0,3,1.0,0.0,positive
R05034,Power Bank,It is overpriced for the features offered. The design is bulky and uncomfortable. The battery drains very quickly.,2,18,114,5,3,0,0,3,0.0,0.03,negative
R05035,Wireless Mouse,The battery life exceeded my expectations. I would definitely recommend this product. The value for money is impressive.,5,18,120,5,3,0,0,3,0.5,0.0,positive
R05036,Coffee Maker,The design is sleek and modern. Delivery was fast and the packaging was secure. The value for money is impressive.,5,20,114,4,3,0,0,3,0.45,0.0,positive
R05037,Wireless Mouse,Performance has been smooth every day. The design is sleek and modern. Setup was quick and easy.,5,17,96,4,3,0,0,3,0.34,0.0,positive
R05038,Gaming Keyboard,It is overpriced for the features offered. The build quality feels cheap. The battery drains very quickly.,1,17,106,5,3,0,0,3,0.42,0.0,positive
R05039,Coffee Maker,Delivery was fast and the packaging was secure. The battery life exceeded my expectations. I would definitely recommend this product.,5,20,133,5,3,0,0,3,0.2,0.0,positive
R05040,Bluetooth Speaker,Nothing particularly stands out. It is easy to use after some practice. It serves its intended purpose.,3,17,103,5,3,0,0,3,0.3,0.0,positive
R05041,Power Bank,The build quality feels cheap. The design is bulky and uncomfortable. Performance is slower than expected.,1,16,106,5,3,0,0,3,0.0,0.07,negative
R05042,Desk Lamp,I would definitely recommend this product. Setup was quick and easy. It works exactly as advertised.,4,16,100,5,3,0,0,3,0.25,0.0,positive
R05043,Bluetooth Speaker,The build quality is excellent. Delivery was fast and the packaging was secure. Setup was quick and easy.,4,18,105,4,3,0,0,3,0.47,0.0,positive
R05044,Laptop Stand,The design is sleek and modern. The value for money is impressive. Performance has been smooth every day.,5,18,105,4,3,0,0,3,0.53,0.0,positive
R05045,USB-C Hub,It stopped working after a few days. It is overpriced for the features offered. The design is bulky and uncomfortable.,1,20,118,4,3,0,0,3,0.0,0.35,negative
R05046,Office Chair,The battery life exceeded my expectations. Performance has been smooth every day. I would definitely recommend this product.,5,18,124,5,3,0,0,3,0.2,0.0,positive
R05047,Wireless Mouse,The design is sleek and modern. It works exactly as advertised. Setup was quick and easy.,5,16,89,4,3,0,0,3,0.3,0.0,positive
R05048,Power Bank,The build quality feels cheap. The design is bulky and uncomfortable. Performance is slower than expected.,1,16,106,5,3,0,0,3,0.0,0.07,negative
R05049,Office Chair,The design is sleek and modern. Customer support was helpful. Setup was quick and easy.,5,15,87,4,3,0,0,3,0.32,0.0,positive
R05050,Coffee Maker,The packaging was average. It has both strengths and weaknesses. It meets basic requirements.,3,14,93,5,3,0,0,3,0.0,0.07,negative
R05051,USB-C Hub,Setup was quick and easy. Delivery was fast and the packaging was secure. The design is sleek and modern.,5,19,105,4,3,0,0,3,0.31,0.0,positive
R05052,Coffee Maker,The design is sleek and modern. Delivery was fast and the packaging was secure. Setup was quick and easy.,4,19,105,4,3,0,0,3,0.31,0.0,positive
R05053,Office Chair,The battery life exceeded my expectations. Performance has been smooth every day. I would definitely recommend this product.,5,18,124,5,3,0,0,3,0.2,0.0,positive
R05054,Office Chair,Delivery was fast and the packaging was secure. The build quality is excellent. It works exactly as advertised.,4,18,111,5,3,0,0,3,0.46,0.0,positive
R05055,Laptop Stand,The design is bulky and uncomfortable. Delivery was delayed and the box was damaged. Customer support was difficult to reach.,2,20,125,5,3,0,0,3,0.0,0.5,negative
R05056,Coffee Maker,The value for money is impressive. It works exactly as advertised. The design is sleek and modern.,5,17,98,4,3,0,0,3,0.48,0.0,positive
R05057,Coffee Maker,The packaging was average. It has both strengths and weaknesses. It meets basic requirements.,3,14,93,5,3,0,0,3,0.0,0.07,negative
R05058,Coffee Maker,The design is sleek and modern. Delivery was fast and the packaging was secure. The value for money is impressive.,5,20,114,4,3,0,0,3,0.45,0.0,positive
R05059,USB-C Hub,Nothing particularly stands out. The features are adequate for daily use. The quality is acceptable for the price.,3,18,114,5,3,0,0,3,0.17,0.0,positive
R05060,Laptop Stand,I would not recommend this product. Performance is slower than expected. Customer support was difficult to reach.,2,17,113,5,3,0,0,3,0.0,0.3,negative
R05061,USB-C Hub,Setup was quick and easy. Delivery was fast and the packaging was secure. The design is sleek and modern.,5,19,105,4,3,0,0,3,0.31,0.0,positive
R05062,Smart Watch,The quality is acceptable for the price. The features are adequate for daily use. It meets basic requirements.,3,18,110,5,3,0,0,3,0.11,0.0,positive
R05063,Wireless Mouse,Performance is slower than expected. The battery drains very quickly. The design is bulky and uncomfortable.,1,16,108,5,3,0,0,3,0.0,0.06,negative
R05064,Office Chair,I would definitely recommend this product. Customer support was helpful. Setup was quick and easy.,5,15,98,5,3,0,0,3,0.26,0.0,positive
R05065,Coffee Maker,The packaging was average. It has both strengths and weaknesses. It meets basic requirements.,3,14,93,5,3,0,0,3,0.0,0.07,negative
R05066,Office Chair,The packaging was average. The product is okay overall. The quality is acceptable for the price.,3,16,96,5,3,0,0,3,0.12,0.0,positive
R05067,Office Chair,I would definitely recommend this product. Performance has been smooth every day. Customer support was helpful.,5,16,111,6,3,0,0,3,0.2,0.0,positive
R05068,Coffee Maker,It meets basic requirements. The packaging was average. Nothing particularly stands out.,3,12,88,6,3,0,0,3,0.01,0.0,positive
R05069,Coffee Maker,Setup instructions were confusing. Delivery was delayed and the box was damaged. Customer support was difficult to reach.,2,18,121,5,3,0,0,3,0.0,0.4,negative
R05070,Gaming Keyboard,Performance has been smooth every day. Setup was quick and easy. The design is sleek and modern.,4,17,96,4,3,0,0,3,0.34,0.0,positive
R05071,Bluetooth Speaker,The design is sleek and modern. Setup was quick and easy. Delivery was fast and the packaging was secure.,5,19,105,4,3,0,0,3,0.31,0.0,positive
R05072,Laptop Stand,The design is sleek and modern. The value for money is impressive. Performance has been smooth every day.,5,18,105,4,3,0,0,3,0.53,0.0,positive
R05073,Bluetooth Speaker,The design is bulky and uncomfortable. Delivery was delayed and the box was damaged. I would not recommend this product.,2,20,120,5,3,0,0,3,0.0,0.5,negative
R05074,Office Chair,It has both strengths and weaknesses. The product performs as expected. The product is okay overall.,3,16,100,5,3,0,0,3,0.13,0.0,positive
R05075,Office Chair,Performance is slower than expected. Delivery was delayed and the box was damaged. The battery drains very quickly.,1,18,115,5,3,0,0,3,0.17,0.0,positive
R05076,Office Chair,It has both strengths and weaknesses. The product performs as expected. The product is okay overall.,3,16,100,5,3,0,0,3,0.13,0.0,positive
R05077,Bluetooth Speaker,The packaging was average. The features are adequate for daily use. Nothing particularly stands out.,3,15,100,5,3,0,0,3,0.09,0.0,positive
R05078,Coffee Maker,It serves its intended purpose. It has both strengths and weaknesses. The product is okay overall.,3,16,98,5,3,0,0,3,0.25,0.0,positive
R05079,USB-C Hub,The packaging was average. It is easy to use after some practice. It serves its intended purpose.,3,17,97,4,3,0,0,3,0.14,0.0,positive
R05080,Office Chair,I would definitely recommend this product. Performance has been smooth every day. Customer support was helpful.,5,16,111,6,3,0,0,3,0.2,0.0,positive
R05081,Office Chair,The design is sleek and modern. Customer support was helpful. Setup was quick and easy.,5,15,87,4,3,0,0,3,0.32,0.0,positive
R05082,Gaming Keyboard,The design is bulky and uncomfortable. The build quality feels cheap. It stopped working after a few days.,2,18,106,4,3,0,0,3,0.0,0.1,negative
R05083,Power Bank,Customer support was helpful. The build quality is excellent. The design is sleek and modern.,5,15,93,5,3,0,0,3,0.6,0.0,positive
R05084,Power Bank,It works exactly as advertised. Setup was quick and easy. Performance has been smooth every day.,4,16,96,5,3,0,0,3,0.35,0.0,positive
R05085,USB-C Hub,I would not recommend this product. Setup instructions were confusing. Performance is slower than expected.,2,15,107,6,3,0,0,3,0.0,0.2,negative
R05086,Gaming Keyboard,Performance has been smooth every day. Setup was quick and easy. The design is sleek and modern.,4,17,96,4,3,0,0,3,0.34,0.0,positive
R05087,Office Chair,The quality is acceptable for the price. It has both strengths and weaknesses. The features are adequate for daily use.,3,20,119,5,3,0,0,3,0.17,0.0,positive
R05088,Power Bank,Customer support was helpful. The build quality is excellent. The design is sleek and modern.,5,15,93,5,3,0,0,3,0.6,0.0,positive
R05089,Bluetooth Speaker,The packaging was average. The features are adequate for daily use. Nothing particularly stands out.,3,15,100,5,3,0,0,3,0.09,0.0,positive
R05090,Smart Watch,The quality is acceptable for the price. The features are adequate for daily use. It meets basic requirements.,3,18,110,5,3,0,0,3,0.11,0.0,positive
R05091,Laptop Stand,It works exactly as advertised. I would definitely recommend this product. The value for money is impressive.,4,17,109,5,3,0,0,3,0.42,0.0,positive
R05092,Bluetooth Speaker,It serves its intended purpose. It has both strengths and weaknesses. The packaging was average.,3,15,96,5,3,0,0,3,0.0,0.15,negative
R05093,Bluetooth Speaker,The packaging was average. The features are adequate for daily use. Nothing particularly stands out.,3,15,100,5,3,0,0,3,0.09,0.0,positive
R05094,Power Bank,The product is okay overall. It meets basic requirements. The features are adequate for daily use.,3,16,98,5,3,0,0,3,0.17,0.0,positive
